"","times_snp_appears"
"304816.1",2
"304816.2",1
"304819.1",2
"304819.2",1
"304825.1",2
"305044.1",1
"305050.1",2
"305068.1",1
"305071.1",2
"305083.1",1
"305131.1",3
"305143.1",10
"305143.2",1
"305146.1",1
"305149.1",3
"305167.1",2
"305167.2",1
"305182.1",2
"305185.1",1
"305194.1",1
"305209.1",3
"305215.1",5
"305221.1",3
"305224.1",2
"305236.1",3
"305257.1",6
"305272.1",1
"305275.1",12
"305281.1",1
"305290.1",1
"305296.1",1
"305329.1",2
"305383.1",1
"305386.1",5
"305386.2",1
"305418.1",3
"305503.1",3
"305515.1",3
"305530.1",1
"305654.1",8
"305820.1",3
"305835.1",1
"306065.1",3
"306113.1",2
"306239.1",4
"306418.1",2
"306534.1",3
"306618.1",2
"306622.1",3
"306644.1",2
"306734.1",1
"306737.1",2
"306766.1",2
"306803.1",2
"306873.1",1
"306900.1",1
"307013.1",10
"307083.1",1
"307128.1",1
"307657.1",1
"307750.1",1
"307750.2",2
"308046.1",1
"308058.1",2
"308058.2",13
"308076.1",18
"308103.1",1
"308479.1",1
"311118.1",1
"311160.1",14
"311178.1",1
"311187.1",1
"311205.1",22
"311220.1",3
"311241.1",3
"311247.1",1
"311265.1",9
"311274.1",1
"311322.1",1
"311361.1",5
"311409.1",1
"311553.1",1
"311561.1",2
"311592.1",2
"311637.1",2
"311637.2",3
"311649.1",1
"311667.1",1
"311673.1",1
"311684.1",1
"311802.1",1
"311808.1",1
"311825.1",1
"312098.1",1
"312104.1",1
"312179.1",2
"312227.1",1
"312245.1",2
"312248.1",1
"312266.1",1
"312287.1",16
"312610.1",1
"312617.1",1
"312619.1",1
"312631.1",1
"312688.1",1
"312715.1",1
"312724.1",1
"312877.1",3
"312907.1",8
"312943.1",2
"312973.1",1
"313009.1",1
"313084.1",1
"313111.1",11
"313126.1",1
"313258.1",3
"313297.1",21
"313327.1",1
"313366.1",1
"313369.1",13
"313375.1",1
"313462.1",1
"313465.1",1
"313480.1",1
"313492.1",1
"313567.1",1
"313876.1",24
"313888.1",1
"313909.1",1
"313957.1",1
"314053.1",2
"314080.1",1
"314086.1",2
"314086.2",1
"314092.1",2
"314098.1",1
"314140.1",3
"314194.1",2
"314203.1",1
"314212.1",1
"314221.1",3
"314221.2",1
"314230.1",1
"314254.1",15
"314281.1",1
"314323.1",1
"314347.1",3
"314353.1",1
"314359.1",1
"314377.1",1
"314380.1",1
"314615.1",1
"314824.1",1
"315187.1",1
"315205.1",11
"315208.1",1
"315583.1",1
"315804.1",2
"315965.1",1
"316049.1",1
"316202.1",1
"316211.1",1
"316572.1",1
"316576.1",1
"316594.1",1
"316609.1",1
"316615.1",1
"316632.1",1
"316663.1",1
"316672.1",1
"316735.1",2
"317137.1",2
"321256.1",3
"321948.1",32
"322199.1",1
"322211.1",1
"322226.1",18
"322229.1",1
"322280.1",1
"322590.1",1
"322638.1",2
"322640.1",1
"322641.1",2
"322647.1",1
"322909.1",6
"322910.1",1
"322930.1",1
"322945.1",1
"322959.1",1
"322996.1",1
"322998.1",1
"323019.1",1
"323025.1",1
"323037.1",13
"323136.1",1
"323148.1",1
"323367.1",5
"323370.1",13
"323436.1",1
"323445.1",1
"323448.1",7
"323475.1",1
"323493.1",1
"323496.1",1
"323603.1",1
"323603.2",1
"323622.1",1
"323656.1",12
"323682.1",3
"323743.1",7
"323818.1",1
"323839.1",1
"323863.1",1
"324240.1",12
"324286.1",1
"324316.1",3
"324331.1",1
"324364.1",20
"324427.1",1
"324726.1",4
"325039.1",1
"325044.1",1
"325067.1",10
"325124.1",2
"325125.1",1
"325126.1",1
"325201.1",1
"325211.1",1
"325223.1",1
"325223.2",1
"325250.1",9
"325777.1",1
"326021.1",1
"326029.1",1
"326059.1",2
"326120.1",2
"326125.1",1
"326301.1",1
"326345.1",1
"326375.1",2
"326414.1",1
"326429.1",1
"326544.1",1
"326552.1",1
"326580.1",1
"326633.1",1
"326644.1",1
"326651.1",1
"326654.1",1
"326666.1",1
"326877.1",1
"327176.1",3
"327206.1",1
"327362.1",2
"327425.1",1
"327572.1",1
"327581.1",1
"327596.1",2
"327602.1",1
"327848.1",1
"327899.1",1
"327905.1",8
"327968.1",6
"327971.1",1
"327977.1",1
"327989.1",3
"328028.1",3
"328040.1",2
"328082.1",9
"328088.1",3
"328091.1",1
"328091.2",1
"328124.1",1
"328159.1",12
"328160.1",12
"328163.1",1
"328175.1",1
"328196.1",1
"328196.2",1
"328235.1",4
"328287.1",1
"328313.1",3
"328331.1",1
"328367.1",2
"328376.1",12
"328391.1",2
"328403.1",1
"328415.1",19
"328454.1",3
"328463.1",4
"328490.1",4
"328490.2",1
"328511.1",3
"328529.1",2
"328529.2",2
"328580.1",2
"328658.1",4
"328676.1",1
"328682.1",3
"328691.1",4
"328697.1",3
"328697.2",1
"328715.1",2
"328715.2",1
"328721.1",5
"328737.1",9
"328769.1",3
"328772.1",1
"328775.1",2
"328787.1",1
"328790.1",1
"328811.1",3
"328814.1",3
"328823.1",2
"328829.1",1
"328853.1",1
"328868.1",1
"328931.1",1
"328976.1",1
"328985.1",2
"329003.1",1
"329006.1",9
"329007.1",1
"329012.1",1
"329015.1",1
"329042.1",9
"329051.1",1
"329060.1",1
"329072.1",1
"329081.1",1
"329090.1",3
"329132.1",1
"329153.1",1
"329159.1",1
"329162.1",5
"329171.1",8
"329189.1",11
"329225.1",1
"329225.2",1
"329240.1",1
"329240.2",1
"329249.1",2
"329306.1",13
"329312.1",1
"329330.1",1
"329354.1",1
"329369.1",2
"329378.1",1
"329387.1",1
"329399.1",7
"329402.1",2
"329447.1",3
"329453.1",9
"329504.1",2
"329522.1",10
"329531.1",1
"329532.1",1
"329537.1",1
"329540.1",2
"329549.1",2
"329569.1",1
"329638.1",1
"329659.1",1
"329692.1",2
"329707.1",1
"329722.1",1
"329731.1",4
"329740.1",13
"329740.2",2
"329743.1",1
"329743.2",1
"329746.1",18
"329746.2",1
"329752.1",3
"329767.1",2
"329782.1",1
"329800.1",1
"329806.1",1
"329827.1",6
"329848.1",3
"329875.1",1
"329887.1",1
"329887.2",1
"330040.1",2
"330046.1",2
"330085.1",4
"330094.1",2
"330094.2",1
"330100.1",1
"330115.1",1
"330127.1",1
"330160.1",1
"330322.1",1
"330328.1",1
"330364.1",2
"330379.1",1
"330379.2",1
"330382.1",1
"330385.1",1
"330406.1",1
"330439.1",1
"330448.1",1
"330448.2",1
"330612.1",1
"330630.1",3
"330633.1",1
"330654.1",8
"330666.1",1
"330675.1",1
"330751.1",5
"331051.1",1
"331078.1",1
"331144.1",1
"331171.1",1
"331243.1",1
"331378.1",1
"331384.1",1
"331414.1",1
"332876.1",1
"332902.1",1
"332908.1",2
"332929.1",26
"337973.1",1
"338036.1",9
"338343.1",1
"338761.1",1
"338821.1",7
"338824.1",14
"338842.1",2
"338857.1",2
"338980.1",4
"339022.1",4
"339060.1",1
"339087.1",2
"339221.1",8
"339223.1",1
"339321.1",1
"339410.1",1
"339411.1",5
"339699.1",1
"339710.1",5
"339710.2",2
"339716.1",1
"339734.1",5
"339770.1",1
"339788.1",1
"339794.1",3
"339881.1",3
"339909.1",6
"339971.1",2
"339971.2",15
"340001.1",10
"340020.1",2
"340037.1",3
"340082.1",1
"340163.1",1
"340265.1",2
"340275.1",2
"340298.1",5
"340404.1",1
"341619.1",8
"341640.1",6
"341751.1",2
"341811.1",7
"341958.1",1
"342012.1",2
"342177.1",1
"342267.1",2
"344968.1",2
"345769.1",2
"345828.1",2
"345829.1",3
"346537.1",1
"346906.1",5
"347305.1",1
"347332.1",1
"347359.1",1
"347368.1",3
"347542.1",1
"347542.2",1
"347818.1",3
"348082.1",2
"348295.1",2
"349061.1",1
"349061.2",1
"349068.1",1
"349077.1",1
"349301.1",2
"349761.1",8
"355466.1",1
"359465.1",1
"365579.1",1
"365645.1",1
"366032.1",1
"366086.1",1
"366970.1",1
"368814.1",3
"369139.1",1
"370314.1",1
"370320.1",2
"370448.1",1
"370563.1",28
"370576.1",14
"370577.1",10
"370617.1",1
"370860.1",1
"370868.1",1
"370878.1",2
"370881.1",1
"370952.1",1
"370991.1",2
"371001.1",1
"371360.1",5
"372921.1",1
"375873.1",1
"376002.1",1
"376137.1",1
"376534.1",1
"376612.1",1
"377058.1",1
"377246.1",1
"377869.1",4
"380240.1",3
"380488.1",1
"381732.1",2
"381840.1",1
"382047.1",1
"382155.1",1
"382238.1",1
"382833.1",1
"382836.1",1
"382882.1",1
"383329.1",1
"383502.1",1
"383589.1",1
"383668.1",1
"383895.1",1
"384093.1",6
"384208.1",1
"384252.1",1
"384976.1",1
"385719.1",7
"387774.1",1
"387931.1",3
"393161.1",2
"396156.1",1
"397985.1",7
"398042.1",2
"399425.1",1
"399723.1",1
"399729.1",3
"399852.1",1
"400053.1",1
"400750.1",3
"400993.1",3
"401002.1",1
"401083.1",3
"401263.1",1
"401344.1",1
"401494.1",1
"401695.1",3
"402160.1",1
"402352.1",1
"402430.1",2
"402583.1",3
"402823.1",2
"403006.1",2
"403153.1",1
"403186.1",3
"403228.1",4
"403255.1",1
"403255.2",8
"403276.1",1
"403333.1",5
"403372.1",1
"403732.1",1
"403860.1",3
"404007.1",3
"404316.1",3
"404508.1",2
"404544.1",1
"404628.1",1
"404664.1",1
"405060.1",3
"405255.1",1
"405273.1",13
"405339.1",3
"405366.1",1
"405444.1",5
"405495.1",7
"405642.1",1
"405708.1",1
"405726.1",5
"405795.1",8
"406174.1",1
"406315.1",1
"406822.1",9
"407383.1",7
"409516.1",1
"409558.1",3
"410529.1",2
"410607.1",1
"410646.1",1
"410844.1",2
"411015.1",1
"411099.1",3
"411183.1",1
"411677.1",1
"412267.1",1
"413739.1",2
"414132.1",1
"415615.1",4
"415639.1",2
"415991.1",3
"415995.1",1
"416144.1",4
"416265.1",11
"416266.1",11
"416266.2",1
"427363.1",2
"428608.1",1
"430440.1",1
"430932.1",1
"430944.1",1
"431040.1",1
"431043.1",1
"431304.1",1
"431310.1",1
"431444.1",1
"431454.1",2
"431522.1",1
"431522.2",1
"432318.1",1
"432459.1",2
"432582.1",1
"433235.1",3
"433346.1",1
"434217.1",3
"434316.1",4
"434766.1",5
"434903.1",2
"434907.1",1
"434910.1",3
"434940.1",5
"435210.1",1
"435384.1",3
"435661.1",3
"435808.1",1
"435920.1",2
"436075.1",3
"436093.1",1
"436155.1",10
"436337.1",4
"436346.1",1
"436349.1",3
"437045.1",1
"437090.1",1
"437117.1",1
"437145.1",1
"440496.1",2
"440503.1",2
"440597.1",1
"440616.1",2
"440666.1",2
"440666.2",2
"441347.1",2
"441644.1",1
"441746.1",1
"441794.1",1
"442094.1",2
"442124.1",6
"442145.1",6
"442208.1",1
"442573.1",1
"442573.2",2
"442687.1",1
"442786.1",1
"443341.1",2
"443668.1",3
"443809.1",2
"443893.1",5
"443899.1",1
"445200.1",1
"445658.1",1
"446003.1",2
"446084.1",1
"446129.1",1
"446288.1",1
"446376.1",3
"447128.1",2
"448503.1",1
"448690.1",5
"449830.1",1
"450782.1",1
"451344.1",2
"451564.1",11
"451585.1",1
"451769.1",1
"451798.1",1
"452146.1",3
"452320.1",2
"452428.1",7
"453331.1",1
"453385.1",1
"455991.1",2
"456201.1",2
"456339.1",1
"457778.1",1
"460086.1",1
"460113.1",1
"461972.1",1
"462611.1",3
"463160.1",1
"463631.1",1
"463757.1",5
"464484.1",7
"464931.1",1
"464983.1",1
"466419.1",1
"466656.1",1
"467607.1",1
"467865.1",4
"468484.1",1
"468547.1",1
"468841.1",1
"468895.1",4
"468955.1",1
"469000.1",1
"469156.1",2
"469207.1",1
"469303.1",1
"470128.1",1
"471321.1",1
"471345.1",1
"471636.1",1
"471835.1",2
"471987.1",3
"472141.1",1
"472146.1",1
"473193.1",1
"473235.1",1
"473271.1",1
"473376.1",1
"474081.1",2
"474333.1",1
"474543.1",1
"475095.1",1
"475772.1",7
"475813.1",8
"475819.1",1
"475894.1",2
"475954.1",1
"475966.1",1
"476443.1",1
"476743.1",3
"476996.1",1
"478153.1",1
"479368.1",1
"479914.1",1
"480164.1",1
"480746.1",1
"481608.1",1
"481646.1",1
"481668.1",5
"481865.1",2
"482368.1",5
"482605.1",2
"482830.1",3
"483151.1",1
"483259.1",18
"483432.1",1
"484534.1",2
