"","times_snp_appears"
"228687.1",9
"229653.1",1
"230374.1",2
"230388.1",1
"232354.1",1
"233322.1",1
"233511.1",1
"234403.1",1
"235733.1",2
"238178.1",3
"238207.1",3
"238443.1",1
"238527.1",2
"238734.1",5
"238775.1",1
"238906.1",1
"239125.1",2
"239377.1",1
"239459.1",1
"239491.1",13
"239899.1",1
"239923.1",1
"239977.1",2
"239980.1",3
"240246.1",15
"240472.1",1
"240848.1",0
"241681.1",1
"242624.1",2
"243577.1",1
"244700.1",2
"244925.1",1
"244940.1",2
"245006.1",1
"245807.1",2
"245833.1",1
"245848.1",1
"246039.1",2
"246117.1",1
"246876.1",1
"246918.1",1
"247336.1",0
"247459.1",2
"248099.1",1
"248464.1",0
"249984.1",1
"250502.1",1
"250779.1",1
"250952.1",1
"251147.1",1
"251938.1",2
"253093.1",2
"254578.1",2
"256700.1",1
"258484.1",1
"258642.1",2
"258932.1",1
"259327.1",1
"261066.1",10
"262130.1",8
"263321.1",1
"263924.1",1
"265076.1",1
"265078.1",2
"265322.1",1
"265707.1",2
"265708.1",2
"265835.1",2
"266319.1",2
"266695.1",1
"266712.1",3
"266995.1",3
"267251.1",1
"267256.1",1
"267952.1",3
"270040.1",3
"270134.1",1
"270627.1",1
"271558.1",2
"271645.1",1
"272501.1",1
"272762.1",1
"273485.1",2
"274189.1",1
"274256.1",2
"274439.1",5
"278004.1",1
"278555.1",2
"278607.1",1
"278693.1",0
"278774.1",2
"280668.1",1
"281108.1",5
"284623.1",10
"285064.1",5
"285408.1",2
"285474.1",3
"287224.1",1
"288402.1",1
"289931.1",1
"290108.1",1
"290141.1",1
"290369.1",1
"290759.1",1
"290795.1",4
"290825.1",1
"290834.1",1
"291246.1",1
"291308.1",1
"291472.1",1
"292019.1",2
"292517.1",1
"292558.1",0
"292993.1",2
"293025.1",1
"293157.1",1
"293214.1",2
"293301.1",1
"293445.1",3
"293526.1",0
"293684.1",1
"293705.1",0
"293822.1",43
"294023.1",1
"294205.1",1
"294399.1",8
"294548.1",1
"294550.1",0
"294655.1",1
"294676.1",21
"294781.1",5
"294841.1",0
"295064.1",1
"295214.1",1
"295256.1",1
"295414.1",0
"295435.1",1
"295444.1",13
"295504.1",0
"295741.1",1
"295756.1",1
"295918.1",0
"296089.1",1
"296089.2",1
"296191.1",1
"296205.1",0
"296302.1",1
"296431.1",2
"296683.1",1
"296728.1",1
"296737.1",2
"296776.1",1
"296818.1",1
"296957.1",4
"297031.1",0
"297061.1",3
"297119.1",1
"297125.1",5
"297145.1",1
"297304.1",4
"297325.1",3
"297472.1",0
"297622.1",0
"297671.1",1
"297672.1",1
"297727.1",0
"297931.1",4
"298020.1",2
"298062.1",2
"298077.1",7
"298080.1",0
"298356.1",4
"298425.1",1
"298485.1",2
"298503.1",2
"298607.1",2
"298670.1",5
"298694.1",2
"298700.1",8
"298715.1",2
"298745.1",2
"298799.1",1
"298842.1",2
"298855.1",2
"298855.2",1
"298916.1",1
"298937.1",1
"298947.1",2
"298950.1",2
"298953.1",2
"298977.1",2
"299096.1",0
"299205.1",0
"299396.1",2
"299407.1",1
"299477.1",1
"299477.2",3
"299537.1",1
"299567.1",0
"299606.1",2
"299641.1",0
"299668.1",24
"299810.1",0
"299882.1",0
"299921.1",0
"299936.1",3
"299945.1",1
"300158.1",1
"300195.1",0
"300206.1",0
"300294.1",1
"300317.1",2
"300706.1",1
"300852.1",0
"301040.1",2
"301049.1",1
"301061.1",1
"301073.1",1
"301076.1",1
"301284.1",1
"301284.2",4
"301491.1",1
"301619.1",1
"301656.1",1
"301880.1",0
"302072.1",9
"302319.1",1
"302489.1",1
"302552.1",1
"303002.1",5
"303294.1",4
"303332.1",26
"303416.1",16
"303519.1",3
"303575.1",1
"303590.1",1
"303753.1",7
"303956.1",4
"304519.1",1
"305724.1",1
"308892.1",3
"309021.1",5
"309022.1",2
"309073.1",6
"309138.1",3
"309185.1",3
"309418.1",11
"309499.1",9
"309623.1",1
"309740.1",1
"309770.1",2
"309935.1",1
"310604.1",2
"310658.1",1
"310718.1",2
"311070.1",2
"311423.1",2
"311642.1",1
"311775.1",2
"311981.1",8
"312038.1",9
"312038.2",7
"312047.1",8
"312131.1",4
"312506.1",1
"312533.1",4
"312578.1",1
"312734.1",0
"312746.1",4
"312770.1",1
"312869.1",6
"312917.1",6
"313800.1",6
"314211.1",5
"314466.1",0
"314535.1",1
"314583.1",5
"314832.1",1
"315024.1",1
"315120.1",1
"315330.1",9
"315659.1",1
"315667.1",4
"315717.1",0
"315823.1",0
"315875.1",1
"315890.1",0
"316108.1",10
"316274.1",1
"316502.1",1
"316995.1",1
"317067.1",1
"317172.1",4
"317256.1",1
"317313.1",4
"317672.1",1
"317735.1",2
"317855.1",1
"317894.1",1
"317990.1",4
"318104.1",2
"318152.1",2
"318164.1",1
"318229.1",1
"318425.1",1
"318443.1",4
"318464.1",6
"318485.1",1
"318661.1",4
"318664.1",5
"318793.1",4
"318883.1",5
"318912.1",1
"318961.1",8
"319021.1",5
"319072.1",5
"319117.1",2
"319201.1",1
"319402.1",2
"319475.1",2
"319801.1",4
"320033.1",9
"320191.1",2
"320461.1",2
"321696.1",10
"321792.1",5
"321852.1",1
"322106.1",0
"322127.1",1
"322157.1",8
"322541.1",0
"322766.1",1
"323102.1",1
"323447.1",1
"323564.1",2
"324538.1",7
"325112.1",6
"325366.1",6
"325953.1",1
"326075.1",7
"326084.1",2
"326270.1",2
"326387.1",2
"327205.1",2
"327409.1",9
"328660.1",1
"330295.1",0
"331001.1",1
"331594.1",3
"331771.1",1
"331771.2",3
"332300.1",2
"332779.1",2
"333071.1",13
"334209.1",1
"334719.1",7
"335160.1",5
"336512.1",1
"337272.1",1
"337725.1",1
"338183.1",1
"338197.1",1
"338797.1",1
"339555.1",2
"339713.1",2
"339787.1",3
"340159.1",1
"340680.1",1
"341028.1",2
"341577.1",0
"342114.1",0
"342748.1",1
"342838.1",3
"343018.1",1
"343473.1",2
"344678.1",1
"344777.1",1
"346576.1",2
"347692.1",1
"348258.1",1
"348486.1",2
"348983.1",0
"349136.1",3
"349510.1",3
"350552.1",2
"350618.1",1
"352217.1",0
"352416.1",1
"352802.1",1
"352869.1",1
"352891.1",2
"352909.1",7
"352912.1",1
"352912.2",2
"352919.1",1
"353343.1",1
"354306.1",6
"354721.1",0
"354727.1",1
"355416.1",3
"355671.1",1
"355836.1",1
"355930.1",2
"355953.1",2
"356170.1",13
"356199.1",1
"357740.1",4
"357773.1",1
"357790.1",1
"357851.1",1
"358331.1",2
"358857.1",6
"359736.1",1
"360619.1",1
"360997.1",1
"361158.1",1
"362258.1",1
"362690.1",2
"362843.1",1
"362889.1",2
"363675.1",2
"364098.1",1
"365072.1",1
"365076.1",1
"365152.1",5
"365310.1",2
"365850.1",0
"365896.1",4
"366238.1",2
"366391.1",2
"366655.1",1
"366885.1",2
"366928.1",0
"367191.1",2
"367505.1",2
"368012.1",0
"368322.1",6
"369286.1",5
"372644.1",1
"372700.1",2
"373283.1",1
"373296.1",2
"373880.1",1
"374583.1",1
"374589.1",1
"374857.1",2
"375225.1",2
"375327.1",0
"376161.1",2
"376293.1",5
"377100.1",2
"383370.1",2
"383649.1",1
"384282.1",1
"385196.1",2
"385484.1",1
"385658.1",1
"386393.1",1
"387659.1",6
"388247.1",1
"388883.1",2
"389160.1",1
"389160.2",2
"389358.1",10
"390651.1",1
"391597.1",1
"391720.1",1
"392959.1",0
"393527.1",0
"393857.1",1
"396349.1",1
"399265.1",1
"400133.1",9
"400424.1",2
"400435.1",0
"400472.1",3
"400487.1",1
"400703.1",1
"401162.1",1
"401378.1",1
"401407.1",1
"401414.1",1
"401423.1",3
"401432.1",3
"401768.1",1
"402220.1",1
"402251.1",1
"403234.1",1
"403913.1",3
"403921.1",6
"403922.1",1
"405157.1",1
"405307.1",1
"405400.1",1
"405409.1",2
"405493.1",1
"405580.1",1
"405955.1",0
"406571.1",1
"406678.1",1
"407331.1",0
"407372.1",1
"407407.1",0
"407487.1",1
"407882.1",10
"408028.1",4
"408237.1",1
"408240.1",0
"408306.1",0
"408459.1",0
"408537.1",0
"408546.1",0
"408662.1",0
"408857.1",1
"408929.1",9
"409049.1",1
"409049.2",5
"409108.1",1
"409115.1",1
"409210.1",19
"409274.1",3
"409274.2",0
"409276.1",1
"409374.1",1
"409382.1",7
"409400.1",1
"409479.1",1
"409489.1",1
"409532.1",1
"409616.1",1
"409625.1",1
"409685.1",3
"409717.1",0
"409820.1",0
"409903.1",1
"409906.1",0
"409913.1",1
"409914.1",0
"409955.1",1
"410009.1",0
"410100.1",0
"410116.1",1
"410225.1",0
"410258.1",0
"410259.1",0
"410315.1",1
"410721.1",1
"410858.1",0
"410861.1",1
"410968.1",0
"410978.1",0
"410978.2",1
"411030.1",0
"411076.1",1
"411092.1",0
"411128.1",3
"411281.1",2
"411372.1",6
"411423.1",1
"411505.1",1
"411685.1",1
"413550.1",1
"414135.1",1
"414138.1",3
"414498.1",1
"416046.1",2
"416351.1",1
"416700.1",5
"416832.1",1
"418038.1",1
"418905.1",1
"420720.1",1
"422254.1",5
"424476.1",4
"424715.1",0
"427050.1",1
"427156.1",2
"427711.1",1
"427946.1",3
"428212.1",3
"428751.1",2
"428752.1",1
"428777.1",1
"428869.1",1
"428875.1",1
"428884.1",2
"428911.1",3
"428914.1",2
"428946.1",1
"428962.1",8
"429100.1",2
"429112.1",1
"429173.1",1
"429186.1",1
"429211.1",1
"429231.1",1
"429232.1",2
"429232.2",1
"429241.1",1
"429247.1",1
"429256.1",1
"429271.1",18
"429274.1",4
"429337.1",1
"429387.1",1
"429415.1",1
"429418.1",9
"429442.1",7
"429466.1",1
"429478.1",1
"429484.1",13
"429517.1",2
"429517.2",1
"429519.1",2
"429523.1",4
"429640.1",1
"429652.1",1
"429661.1",6
"429664.1",4
"429664.2",3
"429733.1",13
"429736.1",1
"429772.1",3
"429805.1",5
"429808.1",5
"429844.1",1
"429865.1",3
"429880.1",1
"429880.2",1
"429922.1",1
"429922.2",2
"430016.1",1
"430042.1",6
"430086.1",17
"430112.1",1
"430182.1",3
"430188.1",2
"430188.2",2
"430209.1",1
"430221.1",1
"430245.1",3
"430263.1",6
"430284.1",2
"430359.1",1
"430450.1",1
"430561.1",1
"430622.1",1
"430734.1",3
"430734.2",1
"430788.1",11
"430788.2",2
"430806.1",3
"430821.1",15
"430827.1",1
"430875.1",1
"430884.1",1
"430893.1",1
"431478.1",3
"431545.1",7
"431546.1",1
"431565.1",3
"431565.2",1
"431604.1",13
"431611.1",3
"432684.1",1
"432942.1",4
"435477.1",1
"435558.1",4
"436072.1",1
"436161.1",2
"436240.1",6
"440087.1",1
"440093.1",1
"440114.1",9
"440120.1",1
"440129.1",4
"440195.1",1
"440207.1",6
"440222.1",1
"440225.1",1
"440228.1",2
"440230.1",1
"440240.1",1
"440258.1",3
"440282.1",7
"440653.1",1
"440659.1",2
"440695.1",6
"440713.1",1
"440713.2",1
"440755.1",2
"440757.1",1
"440788.1",5
"440788.2",3
"440791.1",1
"440793.1",1
"440821.1",4
"440821.2",2
"440836.1",3
"440860.1",1
"440872.1",2
"440875.1",1
"440899.1",1
"440950.1",1
"440950.2",1
"440953.1",2
"440962.1",1
"440968.1",1
"440984.1",2
"441001.1",3
"441004.1",2
"441019.1",1
"441022.1",1
"441109.1",3
"441127.1",5
"441127.2",1
"441148.1",3
"441154.1",3
"441154.2",1
"441157.1",1
"441157.2",1
"441163.1",1
"441165.1",4
"441197.1",1
"441226.1",1
"441256.1",1
"441262.1",4
"441307.1",2
"441355.1",15
"441373.1",1
"441409.1",10
"441466.1",1
"441477.1",2
"441640.1",1
"441649.1",1
"441718.1",1
"441721.1",5
"441747.1",1
"441754.1",8
"441796.1",3
"441856.1",3
"441871.1",1
"441979.1",1
"441988.1",1
"442000.1",3
"442075.1",3
"442219.1",1
"442243.1",9
"442246.1",9
"442381.1",1
"442638.1",2
"442640.1",1
"442686.1",2
"442696.1",1
"442697.1",2
"442704.1",2
"442712.1",22
"442713.1",2
"442720.1",2
"442743.1",1
"442761.1",1
"442762.1",13
"442788.1",1
"442794.1",6
"442794.2",5
"443001.1",7
"443052.1",1
"443088.1",5
"443088.2",1
"443100.1",1
"443124.1",2
"443184.1",1
"443247.1",1
"443262.1",1
"443264.1",1
"443304.1",1
"443334.1",7
"443343.1",2
"443403.1",7
"443406.1",0
"443406.2",1
"443436.1",2
"443436.2",1
"443481.1",2
"443535.1",17
"443568.1",4
"443652.1",1
"443655.1",1
"443667.1",1
"443670.1",1
"443760.1",1
"443766.1",4
"443778.1",1
"443799.1",1
"443808.1",2
"443811.1",3
"444246.1",1
"444267.1",2
"444282.1",2
"444297.1",1
"444300.1",1
"444318.1",1
"444405.1",1
"444477.1",1
"444561.1",1
"444666.1",8
"444666.2",1
"444696.1",1
"444803.1",9
"444830.1",2
"444878.1",1
"444911.1",1
"444944.1",4
"444944.2",1
"444950.1",5
"444956.1",5
"444962.1",1
"444962.2",1
"445016.1",11
"445022.1",1
"445124.1",3
"445130.1",1
"445154.1",1
"445268.1",1
"445322.1",2
"445400.1",10
"445628.1",1
"445649.1",2
"445658.1",3
"445661.1",3
"445676.1",2
"445685.1",1
"445691.1",3
"445709.1",1
"445739.1",1
"445742.1",1
"445763.1",2
"445781.1",1
"445805.1",4
"445838.1",4
"445871.1",1
"445880.1",1
"445883.1",1
"445919.1",1
"445928.1",1
"445949.1",1
"446114.1",1
"446159.1",1
"446174.1",5
"446174.2",1
"446201.1",1
"446285.1",5
"446291.1",4
"446303.1",9
"446303.2",5
"446333.1",1
"446339.1",1
"446384.1",10
"446402.1",1
"446405.1",5
"446405.2",3
"446411.1",1
"446491.1",1
"446495.1",1
"446540.1",2
"446543.1",3
"446543.2",1
"446546.1",1
"446546.2",1
"446660.1",1
"446756.1",2
"446984.1",5
"447017.1",1
"447023.1",1
"447044.1",1
"447695.1",2
"447698.1",1
"447833.1",1
"448064.1",2
"448489.1",1
"448519.1",2
"448570.1",1
"448570.2",1
"448612.1",3
"448770.1",1
"448863.1",2
"448917.1",5
"449046.1",1
"449061.1",1
"449312.1",1
"449491.1",3
"449545.1",5
"449546.1",6
"449552.1",1
"449630.1",1
"449675.1",1
"449687.1",1
"449696.1",9
"449717.1",9
"449731.1",7
"449732.1",1
"449735.1",8
"449783.1",10
"449786.1",1
"449807.1",7
"449807.2",1
"449810.1",6
"449864.1",9
"449933.1",3
"450014.1",7
"450017.1",11
"450020.1",4
"450020.2",2
"450047.1",1
"450049.1",13
"450050.1",1
"450050.2",9
"450059.1",2
"450077.1",27
"450078.1",1
"450137.1",4
"450167.1",1
"450191.1",9
"450206.1",9
"450209.1",9
"450266.1",1
"450275.1",8
"450284.1",9
"450344.1",1
"450356.1",1
"450389.1",1
"450391.1",1
"450392.1",7
"450392.2",1
"450398.1",1
"450400.1",1
"450416.1",6
"450428.1",0
"450431.1",3
"450491.1",1
"450503.1",8
"450506.1",1
"450507.1",1
"450515.1",6
"450553.1",1
"450601.1",1
"450649.1",2
"450714.1",1
"450717.1",6
"450733.1",2
"450734.1",2
"450760.1",1
"451293.1",2
"451293.2",1
"451323.1",3
"451392.1",2
"451401.1",1
"451440.1",3
"451521.1",3
"451521.2",1
"451590.1",1
"451605.1",2
"451641.1",4
"451668.1",3
"451686.1",4
"451708.1",2
"451716.1",1
"451740.1",1
"451758.1",1
"451767.1",1
"451773.1",2
"451774.1",7
"451785.1",1
"451785.2",2
"451794.1",3
"451797.1",1
"451803.1",4
"451839.1",3
"451869.1",1
"451878.1",3
"451878.2",1
"451893.1",4
"451896.1",4
"451938.1",2
"451980.1",3
"451986.1",1
"452034.1",1
"452133.1",1
"452146.1",2
"452166.1",1
"452187.1",1
"452250.1",1
"452259.1",3
"452424.1",1
"452550.1",1
"452650.1",1
"452662.1",2
"452713.1",5
"452773.1",6
"452782.1",2
"452797.1",1
"452800.1",1
"452866.1",1
"452896.1",3
"452959.1",6
"452997.1",1
"453027.1",5
"453063.1",8
"453156.1",8
"453192.1",5
"453270.1",2
"453273.1",1
"453315.1",1
"453436.1",3
"453478.1",1
"453502.1",1
"453549.1",1
"453631.1",5
"453635.1",1
"453659.1",2
"453677.1",2
"453698.1",3
"453731.1",1
"453758.1",1
"453773.1",4
"453779.1",3
"453788.1",2
"453797.1",1
"453806.1",3
"453827.1",1
"453863.1",2
"453887.1",2
"453893.1",3
"453932.1",1
"453932.2",7
"453974.1",1
"454145.1",1
"454148.1",1
"454235.1",1
"454259.1",3
"454282.1",1
"454289.1",11
"454313.1",2
"454343.1",1
"454354.1",1
"454361.1",1
"454364.1",1
"454394.1",2
"454409.1",1
"454493.1",1
"454541.1",4
"454544.1",12
"454562.1",8
"454574.1",1
"454589.1",1
"454619.1",3
"454661.1",6
"454691.1",3
"454700.1",1
"454745.1",2
"454754.1",1
"454793.1",5
"454796.1",1
"454814.1",3
"454835.1",3
"454931.1",5
"454940.1",1
"455033.1",1
"455084.1",2
"455102.1",1
"455141.1",1
"455147.1",1
"455189.1",1
"455207.1",4
"455243.1",7
"455447.1",1
"455453.1",3
"455558.1",4
"455591.1",1
"455618.1",1
"455633.1",2
"455654.1",2
"455654.2",1
"455667.1",3
"455668.1",4
"455696.1",1
"455714.1",3
"455723.1",1
"455726.1",3
"455738.1",8
"455747.1",1
"455754.1",2
"455792.1",3
"455858.1",1
"456352.1",3
"456356.1",2
"456575.1",3
"456596.1",1
"456613.1",1
"456634.1",2
"456655.1",3
"456658.1",3
"456689.1",1
"456692.1",1
"456710.1",2
"456713.1",10
"456730.1",1
"456747.1",1
"456754.1",2
"456779.1",2
"456801.1",10
"456828.1",2
"456937.1",5
"457913.1",1
"458272.1",3
"458480.1",1
"458758.1",3
"459186.1",1
"460444.1",9
"461232.1",1
"461577.1",2
"461643.1",2
"461803.1",2
"461935.1",2
"462096.1",0
"462357.1",1
"462715.1",1
"463792.1",5
"464194.1",0
"465223.1",2
"466794.1",1
"475717.1",1
"476278.1",2
"476572.1",1
"477871.1",1
"478588.1",1
"479796.1",2
"480024.1",3
"480181.1",1
"480270.1",1
"483260.1",2
"483632.1",1
"483797.1",1
"484670.1",1
"484751.1",1
"484944.1",1
"484947.1",1
"485910.1",3
"485916.1",2
"485979.1",1
"489873.1",1
"490729.1",1
"493943.1",3
"493960.1",3
"494116.1",2
"494221.1",2
"494242.1",2
"494344.1",1
"494977.1",1
"495571.1",1
"498056.1",1
"498215.1",1
"498229.1",1
"498260.1",3
"498326.1",1
"498354.1",1
"498470.1",1
"499466.1",1
"499565.1",1
"499928.1",1
"502982.1",1
"503003.1",2
"503018.1",3
"503024.1",1
"503039.1",1
"503060.1",1
"503108.1",1
"503291.1",1
"503426.1",1
"504515.1",2
"504620.1",1
"504629.1",2
"504647.1",2
"515740.1",1
"519901.1",1
"520204.1",2
"520226.1",1
"521858.1",1
"523684.1",1
"523879.1",1
"524755.1",1
"524899.1",1
"524929.1",1
"525007.1",9
"525571.1",2
"525667.1",2
"525800.1",1
"525807.1",2
"525882.1",2
"526285.1",1
"527091.1",1
"527091.2",1
"527668.1",5
"527811.1",2
"527883.1",1
"528621.1",1
"528904.1",1
"529489.1",1
"530431.1",3
"530431.2",4
"530816.1",2
"531603.1",2
"532533.1",1
"533306.1",2
"533531.1",2
"535563.1",3
"535656.1",1
"535683.1",1
"535686.1",1
"535797.1",2
"535843.1",2
"535987.1",1
"536394.1",2
"536604.1",1
"536857.1",0
"538256.1",2
"538266.1",1
"538410.1",2
"538420.1",2
"539337.1",3
"539544.1",9
"540065.1",2
"540194.1",2
"541310.1",1
"541370.1",2
"541511.1",2
"541613.1",1
"543090.1",1
"543366.1",3
"543660.1",1
"545514.1",3
"545736.1",1
"547682.1",1
"547962.1",1
"548148.1",1
"548358.1",2
"548938.1",2
"549378.1",5
"549454.1",3
"549510.1",3
"549525.1",1
"550017.1",2
"550070.1",4
"550369.1",1
"550532.1",0
"550571.1",1
"551037.1",2
"551667.1",1
"553294.1",1
"553688.1",1
"554032.1",1
"556878.1",1
"557781.1",1
"558000.1",7
"558151.1",6
"559699.1",2
"559924.1",0
"560374.1",6
"560837.1",5
"561266.1",1
"561304.1",1
"561380.1",1
"561774.1",1
"561868.1",2
"561974.1",0
"562376.1",6
"562987.1",1
"563691.1",1
"563742.1",1
"564085.1",1
"564814.1",1
"565006.1",2
"565127.1",1
"565728.1",1
"565729.1",2
"565948.1",0
"567344.1",2
"567425.1",1
"568070.1",2
"568279.1",2
"568701.1",1
"568712.1",1
"569079.1",2
"569256.1",5
"569445.1",1
"570054.1",1
"570283.1",8
"570471.1",1
"570545.1",2
"570642.1",0
"570694.1",4
"570747.1",1
"571249.1",0
"571278.1",1
"571284.1",6
"571724.1",1
"572492.1",1
"572592.1",1
"572745.1",7
"572840.1",1
"573394.1",1
"574562.1",1
"575189.1",1
"575210.1",2
"575264.1",3
"575297.1",1
"575735.1",2
"576646.1",5
"577175.1",9
"577223.1",1
"577465.1",1
"578324.1",1
"579840.1",5
"580511.1",3
"581294.1",1
"581335.1",2
"581422.1",0
"581729.1",2
"581861.1",1
"582375.1",1
"583752.1",5
"583836.1",1
"583836.2",3
"584148.1",1
"584160.1",0
"584292.1",2
"584370.1",1
"584838.1",1
"585742.1",2
"586294.1",1
"586297.1",1
"587858.1",1
"588807.1",2
"588813.1",2
"592606.1",2
"592668.1",5
"592668.2",1
"593516.1",1
"593711.1",2
"593714.1",2
"600146.1",2
"602021.1",2
"602087.1",2
"602225.1",2
"602245.1",2
"602608.1",2
"602657.1",2
"606065.1",1
"606179.1",1
"606242.1",1
"606272.1",0
"606398.1",0
"606443.1",0
"606624.1",2
"606624.2",0
"606641.1",1
"606648.1",0
"606658.1",0
"607073.1",2
"607265.1",1
"607737.1",1
"608739.1",15
"608937.1",1
"612481.1",4
"613056.1",2
"614298.1",1
"616005.1",1
"616236.1",2
"617378.1",1
"617460.1",1
"617887.1",1
"618355.1",4
"620416.1",0
"622747.1",1
"622993.1",1
"623169.1",2
"623243.1",1
"623288.1",1
"623332.1",2
"624228.1",3
"624262.1",3
"624422.1",1
"624756.1",1
"624882.1",1
"625095.1",1
"625341.1",1
"625359.1",1
"625623.1",1
"625629.1",1
"627027.1",1
"627602.1",1
"628677.1",2
"628745.1",4
"628825.1",0
"630412.1",2
"631661.1",0
"631663.1",1
"631667.1",1
"631672.1",2
"631809.1",1
"631820.1",2
"631829.1",1
"632294.1",1
"634150.1",1
"634567.1",3
"634762.1",1
"635254.1",2
"635810.1",1
"636147.1",1
"636159.1",1
"636746.1",1
"637319.1",1
"637319.2",0
"637684.1",1
"637885.1",1
"638028.1",1
"639558.1",1
"640303.1",2
"640750.1",1
"640798.1",1
"641764.1",1
"642491.1",1
"643751.1",1
"643818.1",14
"644320.1",1
"644404.1",1
"645429.1",1
"645514.1",1
"645694.1",0
"646111.1",1
"647363.1",1
"648105.1",1
"648762.1",1
"649203.1",2
"649203.2",2
"649662.1",1
"650891.1",1
"650943.1",0
"650974.1",1
"651230.1",1
"651267.1",1
"651542.1",1
"654046.1",13
"654347.1",1
"655001.1",1
"655317.1",1
"655568.1",1
"656455.1",1
"656467.1",1
"656655.1",1
"656658.1",3
"657523.1",1
"659297.1",3
"659381.1",1
"662856.1",1
"663405.1",0
"664290.1",7
"664642.1",1
"664743.1",1
"664819.1",1
"666675.1",1
"666964.1",1
"667011.1",7
"667859.1",1
"669262.1",1
"669915.1",1
"669915.2",8
"669992.1",2
"670011.1",2
"670125.1",1
"670196.1",1
"670331.1",0
"670698.1",1
"671197.1",1
"671574.1",1
"671715.1",3
"672030.1",1
"673160.1",1
"673461.1",1
"673902.1",2
"674646.1",2
"674663.1",0
"674675.1",2
"676344.1",1
"677482.1",1
"677659.1",1
"678170.1",2
"678451.1",3
"678469.1",2
"678517.1",7
"678704.1",1
"678984.1",2
"679161.1",2
"679255.1",1
"679692.1",0
