"","times_snp_appears"
"583592.1",2
"597983.1",2
"600354.1",1
"612633.1",2
"621126.1",2
"622455.1",1
"624477.1",2
"640605.1",1
"640704.1",1
"641136.1",1
"641800.1",1
"641836.1",2
"642226.1",1
"651387.1",1
"653953.1",2
"656851.1",2
"658016.1",1
"667609.1",1
"668897.1",1
"673724.1",1
"692256.1",1
"696099.1",1
"696197.1",2
"696217.1",1
"702793.1",1
"704713.1",2
"707171.1",1
"719316.1",1
"722628.1",1
"726086.1",1
"730053.1",2
"730174.1",1
"731412.1",2
"732549.1",1
"733891.1",3
"735749.1",1
"735859.1",1
"747197.1",1
"753609.1",1
"768061.1",1
"768829.1",1
"769880.1",2
"808404.1",1
"809287.1",1
"817114.1",1
"817879.1",1
"834294.1",1
"842167.1",1
"847177.1",2
"859041.1",1
"874480.1",1
"910136.1",2
"910177.1",1
"915903.1",2
"919828.1",1
"919849.1",1
"919903.1",1
"930942.1",1
"961140.1",1
"968254.1",1
"971140.1",1
"973517.1",1
"983641.1",1
"995436.1",1
"1007415.1",1
"1017972.1",1
"1048781.1",1
"1058514.1",1
"1067826.1",1
"1069712.1",1
"1073060.1",1
"1073414.1",1
"1097632.1",2
"1106196.1",1
"1118713.1",1
"1129974.1",1
"1151783.1",1
"1154091.1",1
"1167194.1",1
"1170367.1",1
"1183913.1",1
"1191040.1",1
"1192508.1",1
"1197178.1",1
"1203160.1",2
"1203566.1",1
"1400618.1",1
"1401482.1",1
"1402670.1",1
"1404090.1",1
"1405963.1",1
"1406756.1",1
"1411729.1",15
"1413412.1",1
"1413510.1",1
"1413531.1",1
"1413534.1",1
"1413540.1",1
"1413582.1",1
"1413678.1",1
"1413822.1",1
"1413840.1",1
"1418266.1",1
"1418445.1",1
"1418446.1",1
"1418460.1",1
"1418469.1",2
"1418673.1",1
"1418812.1",1
"1418943.1",2
"1424875.1",1
"1425168.1",1
"1425183.1",1
"1431211.1",1
"1431304.1",1
"1432066.1",1
"1434592.1",1
"1434703.1",1
"1443228.1",1
"1443279.1",1
"1443360.1",1
"1443390.1",1
"1443444.1",1
"1443474.1",1
"1443499.1",1
"1443558.1",1
"1443567.1",1
"1443600.1",1
"1443723.1",1
"1443735.1",1
"1571051.1",1
"1573411.1",2
"1714440.1",1
"1871692.1",1
"1881668.1",1
"1886069.1",1
"1903379.1",2
"1910500.1",1
"1926631.1",3
"1926679.1",1
"1926748.1",1
"1926847.1",3
"1926943.1",1
"1927033.1",1
"1928906.1",3
"1928981.1",2
"1929076.1",1
"1930351.1",1
"1930579.1",1
"1930605.1",4
"1930728.1",1
"1933629.1",3
"1933738.1",1
"1934477.1",1
"1936181.1",1
"1936958.1",1
"1937222.1",1
"1939424.1",1
"1939449.1",1
"1939467.1",1
"1944175.1",1
"1944424.1",1
"1944426.1",1
"1944652.1",1
"1945136.1",1
"1945289.1",1
"1945334.1",1
"1945370.1",1
"1945373.1",1
"1945409.1",1
"1945427.1",1
"1945799.1",1
"1946000.1",1
"1946012.1",1
"1946018.1",1
"1946030.1",1
"1946101.1",1
"1947211.1",1
"1947707.1",2
"1949600.1",1
"1949657.1",2
"1952302.1",1
"1952374.1",3
"1952453.1",1
"1952465.1",2
"1952495.1",2
"1952534.1",2
"1957594.1",1
"1957675.1",1
"1959119.1",2
"1959370.1",1
"1962497.1",1
"1965270.1",1
"1983385.1",1
"1990742.1",1
"2005062.1",2
"2006912.1",4
"2008627.1",1
"2008765.1",2
"2008796.1",1
"2008796.2",1
"2008848.1",1
"2009001.1",1
"2009118.1",5
"2009118.2",1
"2009292.1",1
"2016303.1",2
"2016403.1",1
"2016414.1",3
"2019393.1",1
"2019963.1",2
"2025623.1",3
"2034851.1",1
"2034966.1",3
"2034987.1",2
"2035059.1",4
"2035107.1",2
"2035123.1",1
"2035152.1",1
"2035229.1",1
"2035316.1",1
"2035795.1",1
"2035837.1",5
"2035909.1",1
"2035918.1",1
"2035942.1",2
"2035987.1",2
"2036014.1",3
"2036787.1",1
"2036958.1",1
"2037452.1",2
"2037548.1",4
"2037555.1",4
"2037658.1",1
"2038605.1",1
"2039318.1",6
"2042042.1",5
"2042755.1",2
"2043413.1",3
"2043502.1",3
"2043857.1",2
"2044018.1",2
"2044850.1",1
"2046407.1",3
"2046459.1",2
"2046464.1",3
"2046881.1",3
"2046903.1",1
"2046904.1",1
"2046904.2",1
"2046922.1",2
"2047183.1",2
"2047243.1",2
"2047390.1",1
"2047663.1",4
"2059640.1",1
"2070876.1",1
"2075754.1",1
"2087406.1",1
"2148547.1",1
"2158463.1",1
"2213351.1",1
"2314696.1",1
"2336957.1",1
"2338674.1",2
"2344988.1",1
"2366529.1",1
"2368046.1",1
"2369300.1",2
"2373976.1",1
"2374918.1",1
"2383715.1",1
"2390597.1",1
"2391440.1",1
"2392381.1",1
"2398573.1",2
"2402022.1",1
"2402106.1",1
"2407346.1",1
"2418007.1",1
"2429225.1",1
"2429228.1",2
"2430154.1",1
"2434755.1",2
"2438193.1",1
"2438443.1",1
"2441532.1",2
"2441775.1",2
"2442312.1",2
"2442537.1",2
"2442573.1",2
"2446530.1",1
"2446990.1",1
"2451054.1",1
"2451243.1",1
"2451302.1",1
"2451524.1",1
"2452268.1",1
"2452301.1",1
"2455821.1",1
"2458090.1",1
"2458141.1",1
"2458150.1",1
"2458470.1",1
"2490386.1",1
"2506255.1",1
"2516081.1",2
"2523051.1",1
"2530313.1",1
"2531245.1",1
"2541548.1",1
"2551162.1",1
"2556149.1",1
"2560222.1",1
"2574260.1",2
"2576275.1",2
"2585561.1",2
"2591388.1",1
"2596812.1",1
"2602091.1",2
"2602913.1",1
"2605495.1",1
"2609381.1",1
"2620577.1",1
"2632743.1",1
"2637835.1",1
"2645661.1",1
"2651542.1",1
"2660393.1",2
"2678019.1",2
"2682642.1",2
"2703609.1",1
"2703774.1",3
"2703833.1",1
"2704728.1",1
"2704952.1",2
"2705003.1",2
"2709550.1",1
"2709736.1",1
"2710042.1",1
"2711738.1",4
"2711852.1",5
"2711873.1",4
"2712125.1",1
"2712128.1",1
"2712311.1",5
"2716009.1",1
"2716139.1",2
"2716623.1",1
"2717103.1",2
"2717163.1",2
"2717250.1",2
"2717802.1",2
"2717919.1",2
"2718072.1",2
"2718078.1",2
"2718105.1",2
"2718445.1",2
"2718748.1",3
"2718889.1",2
"2719237.1",3
"2719255.1",5
"2719519.1",3
"2720110.1",2
"2720761.1",5
"2721630.1",1
"2721950.1",1
"2722805.1",2
"2723310.1",2
"2723472.1",1
"2723621.1",4
"2726277.1",2
"2728142.1",1
"2728573.1",8
"2728639.1",4
"2729443.1",2
"2729557.1",2
"2729596.1",2
"2729596.2",2
"2730287.1",2
"2730379.1",1
"2730734.1",2
"2730737.1",2
"2730791.1",2
"2730797.1",2
"2731209.1",4
"2731480.1",1
"2731585.1",2
"2731917.1",1
"2731933.1",2
"2731969.1",3
"2732323.1",6
"2732941.1",2
"2732962.1",2
"2732977.1",2
"2733760.1",5
"2733858.1",2
"2734326.1",2
"2735229.1",1
"2735262.1",1
"2735340.1",1
"2736131.1",3
"2743415.1",1
"2747399.1",1
"2750746.1",2
"2760181.1",2
"2765017.1",1
"2765342.1",1
"2788375.1",1
"2796447.1",1
"2803918.1",1
"2804465.1",1
"2811510.1",1
"2812336.1",1
"2820952.1",1
"2821124.1",5
"2826956.1",1
"2832482.1",2
"2837815.1",1
"2840942.1",1
"2841044.1",1
"2842682.1",1
"2842931.1",1
"2843848.1",2
"2845015.1",1
"2845708.1",2
"2846752.1",1
"2856437.1",1
"2864492.1",2
"2869709.1",1
"2872617.1",2
"2874617.1",1
"2877841.1",1
"2886370.1",1
"2887761.1",1
"2890778.1",1
"2891357.1",2
"2892773.1",1
"2893576.1",1
"2894419.1",1
"2897457.1",1
"2897959.1",1
"2899757.1",1
"2917113.1",1
"2917767.1",1
"2944146.1",1
"2946171.1",1
"2946291.1",1
"2948051.1",1
"2948234.1",1
"2948543.1",1
"2948618.1",1
"2948639.1",1
"2949731.1",1
"2950094.1",1
"2950301.1",1
"2952813.1",1
"2955073.1",1
"2991160.1",1
"3000470.1",2
"3005524.1",2
"3014718.1",1
"3024661.1",1
"3025102.1",1
"3025282.1",3
"3025562.1",2
"3025910.1",3
"3025916.1",3
"3025943.1",3
"3025952.1",2
"3026851.1",3
"3026869.1",2
"3027273.1",1
"3028105.1",2
"3029825.1",1
"3030253.1",1
"3039856.1",1
"3051042.1",1
"3071137.1",1
"3072043.1",1
"3076186.1",2
"3105895.1",1
"3110270.1",2
"3114098.1",1
"3116848.1",1
"3118009.1",1
"3123718.1",1
"3123826.1",1
"3123847.1",1
"3123876.1",1
"3130937.1",1
"3131789.1",1
"3132224.1",2
"3132368.1",2
"3137072.1",2
"3138034.1",1
"3138632.1",1
"3139451.1",1
"3140738.1",2
"3147674.1",2
"3155476.1",1
"3158288.1",2
"3174923.1",1
"3178642.1",1
"3182734.1",1
"3184034.1",3
"3186577.1",1
"3211177.1",1
"3217841.1",1
