"","times_snp_appears"
"32438",1
"32457",1
"32517",1
"32643",2
"32877",1
"32916",1
"32952",1
"33015",1
"33042",2
"33075",1
"33192",1
"33348",1
"33414",1
"33441",2
"33543",1
"33665",2
"33678",2
"34154",2
"34378",2
"34544",1
"34685",2
"34772",2
"34931",2
"35046",1
"35269",1
"35671",1
"36022",1
"36088",1
"36627",1
"36903",1
"37324",1
"37491",1
"37629",1
"37644",1
"37647",1
"37659",1
"37704",2
"37959",1
"38055",2
"38118",2
"38202",1
"38208",1
"38210",1
"38280",2
"38415",2
"38435",1
"38683",1
"38742",1
"38743",1
"38744",1
"38745",1
"38746",1
"39087",1
"39321",2
"39380",1
"39462",1
"39527",2
"39539",1
"39759",1
"39824",1
"39927",1
"40040",1
"40166",1
"40272",1
"40369",1
"40462",2
"41154",1
"41196",1
"41223",1
"41665",2
"41726",2
"41786",1
"41791",1
"41927",1
"41933",1
"41945",1
"41950",1
"41966",2
"41972",1
"41974",2
"42115",1
"42119",1
"42122",1
"42125",1
"42128",1
"42131",2
"42161",2
"42173",2
"42179",2
"42200",2
"42212",2
"42215",2
"42218",2
"42219",1
"42221",2
"42224",2
"42236",2
"42238",2
"42239",2
"42244",1
"42246",2
"42251",2
"42258",2
"42261",2
"42267",2
"42275",2
"42308",2
"42314",2
"42317",2
"42323",2
"42326",2
"42341",2
"42344",2
"42351",2
"42352",2
"42356",2
"42358",2
"42362",2
"42365",2
"42367",2
"42371",2
"42374",2
"42377",2
"42385",2
"42449",1
"42619",1
"42662",1
"42793",1
"42802",2
"42806",1
"43263",1
"43499",1
"43511",1
"43513",1
"43857",1
"43992",1
"44106",2
"44232",2
"45271",1
"45577",2
"45589",1
"45595",2
"45598",2
"45711",1
"45738",1
"45742",0
"45982",1
"45988",1
"46405",1
"46447",1
"46483",2
"46545",1
"46600",0
"46639",1
"46726",1
"47275",1
"47461",1
"47482",2
"47803",1
"47818",1
"48061",1
"48067",1
"48076",1
"48082",1
"48085",1
"48091",1
"48106",1
"48112",1
"48121",1
"48148",1
"48154",1
"48178",1
"48184",1
"48193",1
"48196",1
"48198",1
"48199",1
"48214",1
"48217",1
"48220",1
"48223",1
"48229",1
"48262",1
"48523",1
"48697",1
"49217",1
"49370",1
"49375",1
"49485",1
"49516",2
"49516.1",1
"49518",1
"49568",1
"49884",2
"49927",2
"49995",2
"50014",1
"50016",2
"50124",1
"50172",1
"50203",1
"50225",1
"50235",2
"50297",1
"50334",1
"50790",1
"51158",1
"51521",1
"52039",1
"52048",1
"52090",1
"52102",1
"52226",1
"52664",1
"52817",1
"53150",1
"53216",1
"53673",1
"53709",1
"53931",1
"54120",1
"54291",1
"54369",1
"54405",1
"54675",1
"54686",1
"54849",1
"54867",1
"55593",1
"55708",1
"55929",1
"56028",1
"56135",1
"56225",1
"56288",2
"56458",1
"56579",2
"56588",2
"56594",2
"56603",2
"56710",1
"56794",1
"56815",1
"56849",1
"56980",1
"57031",1
"57276",1
"57280",1
"57328",1
"57370",1
"57423",1
"57546",1
"57643",1
"57732",1
"57979",1
"58073",1
"58155",1
"58258",1
"58344",1
"58382",2
"58393",1
"58463",2
"58468",2
"58487",1
"58489",1
"58585",1
"58628",1
"58641",2
"58646",2
"58748",1
"58760",1
"59066",1
"59108",2
"59120",2
"59228",2
"59243",1
"59248",1
"59483",1
"59919",1
"59969",1
"59990",2
"60107",1
"60125",1
"60191",2
"60242",1
"60335",1
"60401",1
"60404",1
"60410",1
"60428",1
"60452",1
"60500",2
"60578",2
"60625",1
"60641",1
"60671",1
"60807",1
"60892",1
"61001",1
"61096",1
"61128",2
"61201",1
"61246",1
"61300",2
"61310",1
"61369",2
"61375",2
"61513",1
"61646",1
"61807",1
"61822",1
"61828",1
"61870",1
"61879",2
"61909",1
"61912",1
"61918",1
"61924",2
"61936",2
"61945",1
"61951",1
"61954",1
"61963",2
"61966",1
"61988",1
"62030",1
"62098",1
"62157",1
"62166",1
"62169",1
"62253",2
"62277",2
"62278",2
"62280",2
"62285",2
"62292",2
"62301",1
"62401",1
"62424",1
"62510",2
"62708",2
"62711",2
"62756",2
"62828",2
"62867",2
"62870",2
"62876",2
"62900",2
"63119",2
"63331",1
"63385",2
"63440",1
"63575",1
"63580",2
"63602",1
"63691",1
"63730",1
"63766",1
"63850",1
"63888",1
"63901",1
"63925",1
"63964",2
"63970",2
"64042",1
"64072",2
"64144",1
"64164",1
"64168",1
"64256",1
"64281",1
"64309",1
"64354",2
"64524",1
"64643",1
"64743",1
"64788",1
"64794",1
"64872",1
"64998",1
"65025",1
"65034",1
"65139",1
"65175",1
"65222",1
"65244",1
"65349",2
"65381",2
"65463",2
"65556",1
"65571",1
"65579",1
"65580",1
"65613",1
"65648",1
"65672",1
"65684",1
"65688",1
"65693",1
"65706",1
"65876",1
"65969",1
"66028",1
"66365",1
"66365.1",1
"66536",1
"66587",1
"66737",1
"66791",1
"67016",1
"67088",1
"67253",1
"67257",1
"67309",1
"67449",1
"67497",1
"68469",1
"68559",1
"68628",2
"68913",1
"68958",1
"69023",2
"69224",1
"69319",1
"69386",1
"69437",1
"69719",1
"69743",1
"69779",1
"69962",2
"70007",2
"70107",1
"70268",2
"70316",1
"70355",2
"70412",1
"70415",1
"70418",1
"70790",1
"70870",1
"71112",1
"71140",1
"71437",1
"71463",1
"71491",1
"71623",2
"71743",1
"71749",2
"71770",1
"71865",1
"72113",1
"72332",1
"72377",1
"72448",1
"72463",1
"72508",1
"72523",2
"72824",1
"72835",1
"72898",1
"73168",1
"73380",1
"73391",1
"73433",2
"73592",2
"73740",2
"73757",1
"73832",1
"73971",1
"74075",1
"74084",2
"74133",1
"74189",2
"74228",1
"74256",1
"74396",2
"74523",1
"74793",1
"74975",1
"75101",1
"75285",1
"75698",1
"75881",1
"76210",1
"76234",2
"76281",2
"76737",1
"77238",2
"77283",1
"77304",2
"77313",2
"77442",2
"77466",2
"77484",1
"77493",1
"77495",1
"77499",1
"77502",2
"77504",1
"77505",1
"77553",1
"77588",1
"77707",1
"77782",1
"77951",1
"77976",2
"78014",1
"78257",1
"78383",1
"78539",1
"78637",1
"78724",1
"78820",1
"79065",1
"79227",2
"79479",1
"79685",1
"79763",1
"79811",2
"79814",2
"79826",1
"79829",1
"79847",1
"80105",1
"80135",1
"80294",2
"80546",1
"81081",2
"81261",2
"81450",1
"81562",1
"81714",1
"81774",1
"81858",1
"82052",2
"82082",1
"82166",2
"83082",2
"83257",2
"83414",2
"83701",2
"84037",2
"84112",2
"84214",1
"84216",1
"84310",1
"84320",1
"84589",2
"84649",1
"84688",1
"84865",2
"85640",2
"85781",1
"85803",1
"85817",1
"85895",1
"86624",1
"86663",2
"86720",1
"86816",1
"87083",1
"87329",2
"87610",1
"87611",1
"87842",1
"87920",1
"87923",1
"88005",1
"88066",2
"88067",2
"88214",2
"88215",1
"88226",2
"88385",1
"88664",1
"88714",1
"89316",2
"89353",2
"89357",2
"89372",2
"89426",1
"89489",1
"89491",1
"89677",1
"90385",1
"90439",1
"90992",1
"91284",1
"91299",1
"91417",1
"91677",2
"91678",2
"92143",1
"92144",1
"92567",1
"92568",1
"92612",1
"92618",1
"92699",2
"92708",2
"92711",2
"92714",2
"92726",1
"92780",1
"92858",1
"92882",1
"93169",1
"93299",1
"93485",1
"93644",1
"93710",1
"93725",1
"93866",1
"93875",2
"93984",1
"93986",1
"94115",2
"94289",1
"94344",1
"94391",2
"94394",1
"94556",1
"94568",1
"94586",1
"94655",1
"94719",1
"94762",1
"94778",2
"94840",1
"94939",1
"95119",1
"95242",1
"95354",1
"95571",1
"95701",1
"95713",2
"95766",1
"95787",1
"95887",2
"95910",1
"95941",1
"95949",1
"95961",1
"96003",1
"96027",2
"96102",2
"96112",1
"96123",1
"96138",1
"96144",1
"96315",1
"96327",1
"96595",1
"96627",1
"96669",2
"96858",1
"96859",1
"96861",1
"96864",1
"96866",1
"96870",1
"96873",1
"96876",1
"96888",1
"96891",1
"96897",2
"96898",1
"96910",1
"96930",1
"96933",1
"96940",1
"96941",1
"96945",1
"96947",1
"96953",1
"96955",1
"96957",1
"96964",1
"96999",1
"97011",1
"97017",1
"97026",1
"97047",1
"97163",1
"97253",1
"97400",1
"97538",1
"97595",2
"97763",1
"97772",2
"97823",1
"97940",1
"97943",2
"97944",2
"97955",2
"98082",1
"98093",1
"98140",2
"98162",1
"98173",1
"98213",1
"98215",2
"98216",2
"98340",1
"98347",1
"98391",2
"98450",1
"98462",2
"98482",1
"98618",2
"98660",1
"98759",1
"98765",1
"98772",2
"98784",1
"98892",1
"98919",2
"98919.1",1
"98929",1
"98931",1
"98934",1
"98936",1
"98940",1
"98980",1
"99030",1
"99035",1
"99146",1
"99236",1
"99242",1
"99260",1
"99293",1
"99311",1
"99323",1
"99350",1
"99352",1
"99353",1
"99363",1
"99377",1
"99398",1
"99416",1
"99455",1
"99461",1
"99476",1
"99478",1
"99479",1
"99480",1
"99494",1
"99497",1
"99503",1
"99515",1
"99542",1
"99569",1
"99578",2
"99587",1
"99590",1
"99596",1
"99668",1
"99671",1
"99689",1
"99695",1
"99710",1
"99710.1",1
"99752",2
"99755",1
"99776",1
"99791",1
"99803",1
"99818",1
"99830",1
"99833",1
"99839",1
"99857",1
"99863",1
"99875",1
"99878",1
"99911",1
"99944",1
"99947",1
"100132",1
"100135",1
"100449",1
"100534",1
"100573",1
"100648",2
"100717",1
"100887",1
"100925",1
"101023",2
"101044",1
"101096",1
"101369",1
"101547",1
"101627",1
"101783",1
"101924",1
"102323",1
"102509",1
"102622",1
"102634",1
"102670",1
"102709",1
"102933",2
"103010",1
"103091",1
"103199",1
"103413",1
"103564",1
"103657",1
"103683",2
"103722",2
"103737",1
"103739",1
"103743",1
"103746",1
"103750",1
"103752",1
"103770",1
"103794",2
"103800",2
"103821",2
"103914",1
"104015",1
"104020",1
"104021",1
"104048",1
"104092",1
"104258",2
"104294",2
"104392",1
"104459",1
"104552",1
"104590",1
"104767",2
"104772",1
"104851",1
"105241",2
"105250",1
"106018",1
"106255",1
"106303",2
"106420",2
"106429",2
"106462",1
"106495",2
"106513",1
"106642",1
"106648",1
"106690",1
"106708",1
"106732",1
"106768",1
"106873",1
"106885",1
"106906",2
"106912",1
"106915",1
"106921",1
"106927",1
"106942",1
"106947",1
"106954",1
"107004",1
"107038",1
"107044",1
"107058",1
"107149",1
"107151",1
"107182",1
"107194",1
"107215",1
"107236",1
"107573",1
"107574",1
"107595",1
"107602",1
"107615",1
"107704",1
"107707",1
"107731",1
"107746",1
"107759",1
"107851",2
"107955",1
"107974",1
"107998",1
"108016",1
"108084",1
"108169",1
"108220",1
"108295",1
"108301",2
"108313",1
"108362",1
"108379",1
"108388",1
"108391",1
"108415",2
"108436",1
"108444",1
"108490",1
"108526",1
"108548",1
"108649",1
"108684",1
"108688",1
"108691",1
"108718",1
"108748",1
"108766",2
"108781",1
"108805",1
"108901",1
"108994",1
"109226",1
"109235",1
"109285",1
"109304",1
"109328",1
"109357",1
"109385",1
"109400",1
"109406",1
"109415",1
"109445",1
"109451",1
"109454",1
"109458",1
"109459",1
"109484",1
"109487",1
"109496",1
"109520",1
"109523",1
"109526",2
"109556",1
"109589",1
"109658",1
"109664",1
"109667",1
"109679",1
"109703",1
"109754",1
"109787",1
"109788",1
"109805",1
"109868",1
"109988",1
"110027",1
"110030",1
"110045",1
"110048",1
"110061",1
"110129",1
"110153",1
"110159",1
"110162",1
"110213",1
"110243",1
"110246",1
"110250",1
"110252",1
"110253",1
"110258",1
"110261",1
"110294",1
"110297",2
"110303",2
"110348",1
"110352",2
"110354",2
"110370",1
"110375",1
"110408",1
"110420",2
"110441",1
"110459",1
"110471",1
"110567",2
"110648",2
"110791",2
"110868",1
"111329",1
"111410",2
"111506",1
"111572",1
"111603",1
"111653",1
"111656",1
"111740",1
"111867",1
"111868",1
"111896",1
"112082",1
"112110",1
"112124",2
"112448",1
"112453",1
"112982",1
"113210",2
"113234",1
"113291",2
"113565",1
"113622",1
"113655",1
"113733",1
"113796",2
"114324",2
"114357",2
"114388",1
"114413",1
"115032",2
"115083",2
"115329",1
"115983",1
"115986",1
"116010",2
"116095",1
"116134",1
"116167",1
"116304",1
"116443",2
"116560",1
"116632",1
"116635",1
"116653",1
"116770",2
"116856",1
"116928",1
"116995",2
"117134",2
"117199",2
"117200",2
"117237",2
"117238",2
"117242",2
"117324",1
"117450",2
"117579",2
"117606",2
"117654",1
"117690",1
"117711",1
"117718",1
"117744",1
"117759",1
"117777",1
"117798",1
"117819",1
"117843",1
"118095",1
"118317",1
"118410",1
"118755",1
"118755.1",2
"118839",1
"118932",1
"118947",1
"118967",1
"119509",2
"119845",2
"119878",1
"119896",2
"119924",1
"119944",2
"119959",2
"119977",1
"120037",1
"120103",1
"120106",1
"120240",1
"120260",1
"120265",1
"120348",1
"120381",1
"125582",1
"125938",2
"125956",1
"126122",2
"126486",1
"126538",1
"126625",1
"127177",1
"127243",1
"127322",2
"127493",1
"127640",1
"127805",1
"127807",1
"127853",1
"128168",2
"128321",1
"128660",1
"128916",1
"128977",1
"128985",1
"129298",1
"129405",1
"129570",1
"129735",1
"129813",2
"129844",1
"130054",1
"130170",1
"130212",1
"130227",2
"130312",1
"130527",2
"130533",2
"130556",1
"130590",1
"130602",1
"130636",1
"130637",1
"130644",2
"131078",2
"131498",1
"132108",1
"132143",1
"132420",1
"132621",1
"132678",1
"132699",2
"132708",2
"132709",2
"132714",2
"132732",2
"132945",2
"132948",1
"133458",2
"133593",1
"133695",1
"133720",1
"133776",2
"133881",1
"134022",1
"134186",2
"134208",1
"135173",1
"135308",2
"135479",1
"135540",1
"135770",2
"135797",1
"135833",1
"136064",1
"136243",1
"136262",1
"136295",1
"136332",1
"136478",2
"136523",1
"136565",2
"136590",1
"136627",1
"136698",1
"136863",1
"136881",1
"136887",1
"137023",1
"137037",1
"137112",1
"137166",1
"137307",1
"137319",1
"137325",1
"137361",2
"137661",1
"137685",2
"138290",1
"138391",1
"138522",2
"138724",1
"138864",1
"138985",1
"139001",1
"139058",2
"139380",2
"139515",2
"139596",1
"139812",1
"139893",2
"139952",2
"140010",2
"140022",1
"140076",2
"140439",2
"140502",1
"140505",1
"140622",2
"140850",2
"140925",1
"140928",1
"140929",1
"140931",1
"141006",2
"141045",2
"141126",1
"141702",7
"141715",1
"143172",1
"143641",1
"143797",1
"144007",1
"144109",1
"144112",1
"144407",1
"144449",2
"144536",1
"144545",2
"144578",1
"144584",1
"144620",1
"144737",1
"145133",1
"145286",1
"145304",1
"145427",1
"145664",1
"145706",1
"145738",1
"145774",1
"145897",1
"146121",2
"146136",2
"146139",2
"146142",2
"146148",2
"146295",1
"146379",1
"146385",1
"146418",1
"146421",1
"146647",1
"146667",1
"146679",0
"147021",1
"147233",1
"147721",1
"147772",2
"148621",2
"148624",2
"148642",1
"148669",1
"148810",1
"148897",1
"148978",1
"149399",1
"149408",2
"149980",1
"150127",1
"150190",1
"150253",1
"150362",1
"150370",1
"150538",2
"150797",1
"151169",1
"152161",1
"152290",1
"152314",2
"152323",1
"152479",1
"152716",1
"152868",1
"153102",2
"153258",1
"153282",1
"153306",1
"153309",1
"153343",1
"153471",1
"153630",1
"154081",2
"154110",1
"154114",1
"154123",1
"154134",1
"154137",1
"154138",1
"154185",1
"154189",1
"154844",1
"154976",1
"155042",1
"155179",1
"155224",2
"155312",1
"155432",1
"155459",1
"155480",2
"155570",1
"155570.1",1
"155657",1
"155855",2
"155924",1
"155984",1
"156106",1
"156504",1
"156552",1
"157106",1
"157460",2
"157505",1
"157569",1
"157724",1
"158029",1
"158061",1
"158287",1
"158349",1
"158457",1
"158460",1
"158467",1
"158472",2
"158484",1
"158646",2
"158700",1
"158708",1
"158733",1
"158834",2
"158841",1
"158843",1
"158955",1
"158964",1
"158974",1
"158985",1
"158997",1
"159003",2
"159012",1
"159088",1
"159368",1
"159369",1
"159377",2
"159389",2
"159392",2
"159393",2
"159399",1
"159464",1
"159548",1
"159554",1
"159555",1
"159557",1
"159558",1
"159569",1
"159572",1
"159680",1
"159733",1
"159770",2
"159878",2
"160151",1
"160344",1
"160570",1
"160687",1
"160697",1
"160825",2
"160891",1
"160903",1
"161044",1
"161065",2
"161068",2
"161077",2
"161083",2
"161149",1
"161170",1
"161281",2
"161352",1
"161691",2
"161711",1
"161739",2
"161744",1
"161745",1
"161751",2
"161766",2
"161795",1
"161952",2
"162168",1
"162300",2
"162309",2
"162321",2
"162327",2
"162339",2
"162342",2
"162556",1
"162610",1
"162805",1
"162995",1
"163000",1
"163021",1
"163087",1
"163090",1
"163125",1
"163174",2
"163273",1
"163345",2
"163387",2
"163408",1
"163417",1
"163732",1
"163870",1
"163975",1
"164056",1
"164552",1
"164556",1
"164684",1
"164849",1
"164905",2
"164907",1
"164920",2
"165015",2
"165061",2
"165113",1
"165180",1
"165231",2
"165347",1
"165369",2
"165428",1
"165498",2
"165657",2
"165903",1
"166010",1
"166143",1
"166216",1
"166244",1
"166254",1
"166284",1
"166719",1
"166755",1
"166807",1
"166884",1
"167034",2
"167253",1
"167256",1
"167259",1
"167271",1
"167274",1
"167275",1
"167277",1
"167298",1
"167312",1
"167448",1
"167688",1
"167802",1
"167887",1
"167964",1
"168009",1
"168108",1
"168209",1
"168527",1
"168881",1
"168916",1
"169161",1
"169209",1
"169636",1
"169801",1
"169984",1
"170020",1
"170074",1
"170227",1
"170276",1
"170359",1
"170380",1
"170461",2
"170635",1
"170773",1
"170785",1
"170827",1
"170828",1
"170881",1
"170986",1
"171082",1
"171112",2
"171250",1
"171256",1
"171676",1
"171745",1
"171814",1
"171853",1
"171889",1
"171977",2
"172016",1
"172107",2
"172624",1
"172923",1
"173034",1
"173103",1
"173313",2
"173337",1
"173397",2
"173466",1
"173768",1
"173834",2
"173930",2
"173983",1
"174116",2
"174146",1
"174532",1
"174601",1
"174686",1
"174698",1
"174859",1
"174865",1
"174871",1
"174940",1
"174964",1
"175278",1
"175340",1
"175548",2
"175572",2
"175581",2
"175584",2
"175609",2
"175629",2
"175833",2
"175857",1
"176052",1
"176223",1
"176343",1
"176403",1
"176436",2
"176469",1
"176502",2
"176775",1
"176814",1
"176916",1
"176919",2
"176943",1
"177045",2
"177084",1
"177093",1
"177123",2
"177228",2
"177231",2
"177237",2
"177240",2
"177243",2
"177303",1
"177321",1
"177420",1
"177612",1
"177665",1
"177720",1
"177768",1
"177819",1
"177894",1
"177996",1
"178837",2
"179040",1
"179095",1
"179293",1
"179353",2
"179380",2
"179383",1
"179386",1
"179389",1
"179464",1
"179511",1
"179543",2
"179639",1
"179669",1
"179932",1
"180016",1
"180041",1
"180299",1
"180301",1
"180539",1
"180650",1
"180659",1
"180707",1
"180758",1
"180910",1
"181096",1
"181127",1
"181296",1
"181513",1
"181701",1
"182029",1
"182311",1
"182449",1
"182683",1
"182707",1
"182794",1
"182959",1
"183001",2
"183007",1
"183161",1
"183253",2
"183256",2
"183295",2
"183301",2
"183371",1
"183439",1
"183642",1
"183682",1
"183784",1
"183805",1
"183929",1
"184001",2
"184064",2
"184094",2
"184189",1
"184534",1
"184638",2
"184679",2
"184694",2
"184767",1
"184886",1
"185020",1
"185021",1
"185030",1
"185159",1
"185282",1
"185303",1
"185318",1
"185372",1
"185441",1
"185483",2
"185510",1
"185513",1
"185590",1
"185599",1
"185604",2
"185812",2
"185825",1
"185918",1
"186026",1
"186029",2
"186110",2
"186135",1
"186164",2
"186387",1
"186418",1
"186633",1
"186722",1
"186743",1
"186773",2
"187070",1
"187222",1
"187235",1
"187250",1
"187444",1
"187483",1
"187603",1
"187951",1
"188065",1
"188171",1
"188222",1
"188234",1
"188411",1
"188447",2
"188534",1
"188585",2
"188972",1
"189253",2
"189298",1
"189445",1
"189497",1
"189689",1
"189853",1
"189893",1
"190121",1
"190161",1
"190212",1
"190218",1
"190274",1
"190423",1
"190633",1
"190832",1
"190876",1
"191060",1
"191112",1
"191254",1
"191272",1
"191380",1
"191523",1
"191893",2
"191902",2
"191974",1
"192061",1
"192409",2
"192603",1
"192645",1
"192654",1
"192696",1
"192834",1
"192909",1
"192915",2
"192936",1
"193248",1
"193439",1
"193554",1
"193554.1",1
"193583",1
"193825",1
"193885",2
"193941",1
"193945",1
"193969",1
"193972",1
"193981",2
"193984",2
"193987",2
"193990",1
"193993",2
"194005",1
"194006",1
"194014",1
"194019",1
"194020",1
"194023",1
"194026",1
"194038",1
"194065",2
"194092",2
"194131",1
"194137",1
"194149",2
"194152",2
"194155",2
"194212",2
"194278",1
"194332",1
"194335",1
"194447",2
"194453",2
"194552",1
"194662",2
"194800",1
"194988",1
"195166",1
"195380",1
"195448",2
"195590",2
"195613",1
"195691",1
"195760",1
"195829",2
"195971",1
"195980",1
"196025",1
"196130",2
"196308",1
"196334",1
"196511",2
"196517",2
"196571",2
"196700",2
"196956",2
"197053",1
"197112",1
"197202",1
"197289",1
"197316",1
"197558",2
"197661",2
"197741",1
"197829",1
"197903",2
"198026",2
"198053",1
"198158",1
"198836",1
"198929",1
"198940",1
"199004",1
"199186",1
"199898",1
"199936",1
"200197",2
"200731",2
"200922",1
"200937",1
"200967",1
"201039",1
"201105",1
"201113",1
"201295",1
"201336",1
"201390",2
"201414",1
"201492",2
"201510",1
"201570",1
"201633",1
"201642",1
"201739",1
"202479",1
"202683",1
"202728",1
"202747",1
"202836",2
"202971",1
"203017",1
"203034",1
"203037",1
"203082",1
"203124",1
"203175",1
"203199",1
"203203",1
"203204",1
"203205",1
"203214",1
"203296",1
"203310",1
"203325",2
"203328",2
"203523",1
"204169",1
"204229",1
"204259",1
"204343",2
"204376",1
"204436",1
"204442",1
"204625",1
"204687",1
"204912",1
"205003",1
"205018",1
"205128",1
"205279",1
"205312",1
"205363",1
"205378",1
"205429",2
"205509",1
"205603",1
"205951",1
"205954",1
"205984",1
"206002",1
"206110",2
"206160",1
"206176",1
"206365",1
"206392",1
"206461",1
"206545",2
"206766",1
"206766.1",1
"206809",2
"206824",1
"206827",1
"206833",1
"206839",2
"206860",1
"206878",2
"206938",1
"206959",1
"207595",1
"207598",1
"207616",1
"207625",1
"207628",1
"207634",1
"207637",1
"207652",2
"207661",2
"207769",1
"207895",1
"208057",1
"208082",1
"208095",1
"208190",1
"208390",1
"208565",1
"208592",1
"208775",2
"209047",2
"209064",1
"209144",1
"209147",1
"209150",1
"209153",1
"209246",1
"209249",1
"209264",1
"209267",1
"209300",1
"209306",1
"209336",1
"209343",1
"209345",1
"209348",1
"209387",1
"209405",1
"209420",1
"209453",1
"209456",1
"209484",1
"209498",1
"209671",1
"209732",1
"209788",1
"209866",2
"209887",1
"209986",1
"210013",2
"210357",1
"210648",2
"210765",2
"210942",1
"210981",1
"211161",2
"211263",2
"211302",1
"211303",1
"211602",1
"211700",1
"211715",1
"211826",1
"211931",1
"212111",1
"212197",1
"217717",1
"217745",1
"217849",2
"217893",1
"217917",1
"217948",2
"217972",1
"217973",1
"217986",1
"218344",2
"218345",2
"218366",1
"218455",1
"218593",2
"218795",2
"218917",2
"218923",1
"218929",2
"218983",2
"219147",1
"219333",2
"219342",1
"219379",1
"219397",1
"219498",1
"219517",1
"219540",1
"219552",1
"219586",1
"219663",1
"219762",2
"220020",1
"220082",2
"220481",1
"220517",1
"220658",2
"220883",1
"221308",1
"221315",1
"221338",1
"221375",1
"221937",1
"223382",1
"223413",1
"223862",1
"224534",1
"224536",1
"224581",1
"224613",1
"224760",1
"224813",1
"225300",1
"225537",2
"225588",1
"225708",1
"225881",1
"226891",1
"227001",1
"228386",1
"228959",1
"228970",1
"228978",1
"228978.1",1
"228979",2
"228979.1",1
"229008",2
"229024",1
"229079",1
"229148",2
"229218",1
"229749",1
"229991",1
"230021",2
"230033",1
"230435",1
"230633",2
"230648",1
"230831",1
"231687",1
"231720",1
"231936",1
"232053",1
"232083",1
"232437",1
"232521",1
"232554",2
"232740",1
"232884",1
"233862",1
"233931",1
"233949",1
"234777",2
"234888",1
"234900",1
"235125",1
"235825",1
"235842",1
"235896",1
"235950",1
"236064",1
"236090",1
"236110",2
"236151",1
"236224",1
"236227",2
"236353",1
"236797",2
"236836",2
"237166",1
"237243",1
"237269",1
"237292",1
"237328",1
"237391",1
"237448",1
"237473",1
"237518",2
"237649",2
"237653",1
"238221",1
"238596",1
"238623",2
"238635",2
"238668",2
"238728",2
"239099",1
"239166",1
"239178",1
"239212",1
"239316",1
"239340",1
"239461",2
"239478",2
"239487",2
"239525",1
"239559",1
"239592",1
"239706",1
"239712",1
"239805",1
"239862",1
"240100",2
"240139",1
"240154",1
"240281",1
"240352",1
"240406",1
"240427",1
"240487",1
"240493",1
"240753",1
"240853",1
"240899",1
"240979",1
"241015",1
"241084",1
"241102",1
"241129",1
"241207",2
"241329",1
"241524",1
"241554",1
"241665",1
"241806",1
"241818",2
"241845",2
"241884",2
"241903",2
"241905",2
"241908",2
"241986",1
"242013",1
"242206",2
"242327",2
"242420",1
"242512",1
"242538",1
"242594",1
"242699",1
"242732",1
"242810",1
"242870",1
"242872",1
"243040",1
"243065",1
"243111",1
"243162",1
"243177",1
"243285",1
"243301",1
"243429",2
"243444",2
"243494",1
"243519",2
"243552",1
"243575",1
"243740",2
"243935",1
"243968",2
"244184",2
"244217",1
"244223",1
"244307",1
"244340",1
"244352",1
"244673",1
"244833",1
"244952",1
"244976",1
"245105",1
"245412",1
"245508",1
"245844",1
"245857",1
