"","times_snp_appears"
"3547269.1",1
"3547407.1",1
"3547407.2",1
"3547506.1",1
"3548028.1",1
"3548634.1",1
"3552028.1",3
"3552037.1",1
"3552073.1",1
"3552112.1",3
"3552115.1",2
"3552118.1",2
"3552142.1",1
"3552169.1",2
"3552169.2",1
"3552175.1",2
"3552286.1",1
"3552487.1",2
"3552520.1",2
"3552553.1",3
"3552592.1",3
"3552709.1",3
"3552784.1",2
"3552829.1",4
"3552835.1",1
"3552859.1",1
"3552907.1",1
"3552949.1",1
"3552949.2",1
"3552958.1",1
"3553012.1",1
"3553057.1",2
"3553090.1",2
"3553099.1",1
"3553180.1",1
"3553186.1",1
"3553213.1",1
"3553333.1",1
"3557512.1",1
"3562437.1",3
"3562438.1",1
"3562594.1",2
"3562597.1",1
"3562690.1",1
"3562888.1",1
"3563056.1",1
"3563143.1",2
"3563221.1",1
"3563239.1",1
"3563242.1",1
"3563269.1",2
"3563359.1",1
"3563368.1",6
"3563389.1",2
"3563491.1",1
"3563776.1",3
"3563964.1",1
"3564073.1",1
"3564149.1",4
"3564208.1",1
"3565119.1",1
"3565179.1",1
"3565972.1",3
"3567059.1",1
"3567077.1",2
"3567193.1",1
"3567750.1",1
"3568263.1",1
"3568710.1",6
"3569585.1",1
"3574422.1",1
"3578851.1",1
"3587499.1",2
"3593105.1",4
"3594643.1",1
"3601651.1",2
"3602478.1",1
"3602628.1",7
"3604012.1",1
"3605169.1",2
"3606863.1",2
"3606863.2",4
"3606921.1",3
"3609473.1",2
"3616602.1",2
"3623142.1",1
"3627928.1",4
"3637602.1",1
"3639328.1",2
"3642524.1",1
"3643502.1",1
"3644816.1",1
"3647108.1",2
"3647501.1",1
"3649256.1",2
"3649540.1",1
"3649595.1",1
"3650936.1",1
"3650948.1",1
"3651583.1",2
"3652788.1",1
"3653129.1",3
"3663812.1",1
"3671068.1",1
"3697103.1",1
"3698764.1",1
"3707398.1",1
"3710646.1",1
"3713395.1",1
"3714256.1",1
"3714517.1",1
"3723546.1",2
"3723558.1",1
"3729857.1",1
"3731931.1",1
"3733421.1",1
"3734912.1",2
"3746779.1",1
"3755184.1",1
"3771875.1",1
"3774257.1",2
"3783843.1",1
"3787665.1",1
"3789313.1",1
"3794992.1",1
"3803184.1",1
"3805628.1",2
"3823153.1",1
"3831956.1",1
"3844695.1",1
"3857561.1",1
"3867134.1",1
"3870900.1",1
"3870991.1",1
"3870998.1",1
"3874656.1",1
"3890089.1",2
"3922458.1",1
"3923079.1",1
"3923745.1",1
"3987485.1",1
"3988277.1",1
"3991188.1",4
"3995794.1",2
"4014534.1",2
"4015118.1",1
"4020492.1",1
"4131792.1",1
"4134423.1",1
"4138332.1",2
"4151013.1",1
"4151651.1",1
"4157732.1",1
"4162532.1",1
"4164288.1",1
"4165971.1",1
"4173476.1",1
"4190229.1",1
"4203316.1",1
"4206118.1",1
"4206942.1",1
"4209527.1",1
"4210764.1",1
"4219525.1",3
"4226221.1",1
"4230321.1",2
"4243671.1",1
"4246259.1",2
"4252796.1",1
"4255380.1",1
"4269582.1",1
"4274188.1",1
"4275522.1",1
"4278135.1",1
"4278666.1",2
"4281404.1",1
"4317713.1",3
"4322022.1",1
"4336207.1",1
"4341797.1",4
"4342639.1",2
"4342762.1",6
"4344359.1",2
"4372980.1",1
"4373685.1",1
"4380586.1",2
"4386899.1",1
"4393297.1",3
"4395277.1",2
"4411175.1",1
"4414055.1",1
"4415407.1",1
"4440303.1",1
"4445770.1",2
"4469332.1",3
"4502688.1",1
"4548106.1",1
"4553704.1",3
"4555324.1",1
"4621255.1",1
"4632902.1",5
"4638908.1",1
"4653056.1",2
"4689451.1",8
"4692607.1",1
"4706993.1",1
"4714758.1",1
"4714917.1",1
"4715141.1",1
"4719742.1",1
"4726191.1",1
"4726944.1",2
"4729711.1",2
"4736797.1",1
"4751722.1",1
"4752604.1",1
"4791243.1",1
"4827004.1",1
"4832468.1",6
"4841248.1",3
"4867648.1",1
"4911434.1",1
"4948675.1",3
"4950205.1",1
"4980108.1",1
"4986958.1",1
"4995700.1",4
"5029592.1",6
"5042112.1",5
"5061623.1",1
"5064398.1",1
"5079542.1",4
"5102224.1",1
"5118528.1",2
"5126104.1",1
"5132349.1",1
"5154924.1",1
"5157803.1",1
"5157911.1",5
"5157950.1",1
"5161105.1",1
"5176930.1",2
"5186569.1",1
"5186575.1",1
"5186599.1",1
"5201585.1",1
"5204399.1",1
"5214308.1",1
"5215015.1",1
"5215099.1",1
"5215441.1",2
"5216523.1",1
"5240010.1",1
"5257393.1",1
"5263229.1",1
"5268048.1",1
"5273469.1",1
"5275927.1",1
"5315270.1",2
"5316386.1",1
"5318823.1",1
"5337323.1",1
"5339144.1",1
"5345641.1",1
"5347933.1",1
"5368353.1",1
